compound,hydrogen_production_rate,hydrogen_production_rate_uom,bandgap_energy,bandgap_energy_uom,incident_light_cut_off,incident_light_cut_off_uom,particle_size,particle_size_uom,radiation_source_intensity,radiation_source_intensity_uom,specific_surface_area,specific_surface_area_uom,catalyst_amount,catalyst_amount_uom,co_catalyst,co_catalyst_type,reaction_type,reaction_solution,reaction_solution_concentration,carbon_source,sacrificial_agent,sacrificial_agent_source,preparation_method,calcination_temperature,calcination_temperature_uom,calcination_time,calcination_time_uom,doi_reference,Sr,Ti,O,La,Ni,Cu,K,Na,Ta,N,Ba,Fe,Nb,Bi,Br,Cd,S,H,Pb,Sn,Ag,Ca,Cr,Mn,Au,Pd,Pt,B,Mo,C,Pr,Y,Eu,Mg,Tb,In,Ru,Co,Li,Nd,Sm,Gd,Cs,W,Zr,Hf,Ce,V,P,Rh,Yb,Cl,Zn
NiTiO3,338.0,𝜇mol.g-1.h-1,2.19,eV,400,nm,500.0,nm,5.0,W,14.0,m2.g-1,0.01,g,false,-,photoreform,Water / TEOA,(85 : 15 v/v),C6H15NO3,True,C6H15NO3,Sol-gel,700.0,°C,4.0,h,https://doi.org/10.1016/j.renene.2022.02.009,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NiTiO3Fe2P,5980.0,𝜇mol.g-1.h-1,2.19,eV,400,nm,500.0,nm,5.0,W,7.0,m2.g-1,0.01,g,Fe2P,Fe2P,photoreform,Water / TEOA,(85 : 15 v/v),C6H15NO3,True,C6H15NO3,Grinding + phosphating,300.0,°C,2.0,h,https://doi.org/10.1016/j.renene.2022.02.009,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
La2Ti2O7,40.0,𝜇mol.g-1.h-1,3.34,eV,400,nm,8.0,nm,,W,,m2.g-1,0.005,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,500.0,°C,2.0,h,dx.doi.org/10.1016/j.apcatb.2016.09.021,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLa2Ti2O7,200.0,𝜇mol.g-1.h-1,3.17,eV,400,nm,8.0,nm,,W,,m2.g-1,0.005,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,500.0,°C,2.0,h,dx.doi.org/10.1016/j.apcatb.2016.09.021,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3N4/N-La2Ti2O7,430.0,𝜇mol.g-1.h-1,2.65,eV,400,nm,8.0,nm,,W,,m2.g-1,0.005,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4 : 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,500.0,°C,2.0,h,dx.doi.org/10.1016/j.apcatb.2016.09.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MgTiO3,11.2,𝜇mol.g-1.h-1,3.35,eV,400,nm,15.0,nm,300.0,W,16.4,m2.g-1,0.9,g,false,-,photoreform,Water / DEA,(85 : 15 v/v),HN(CH2CH2OH)2,True,HN(CH2CH2OH)2,Sol-gel,650.0,°C,4.0,h,https://doi.org/10.1016/j.ijhydene.2010.08.138,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaTiO3,6.7,𝜇mol.g-1.h-1,3.55,eV,400,nm,35.0,nm,300.0,W,14.7,m2.g-1,0.9,g,false,-,photoreform,Water / DEA,(85 : 15 v/v),HN(CH2CH2OH)2,True,HN(CH2CH2OH)2,Sol-gel,650.0,°C,4.0,h,https://doi.org/10.1016/j.ijhydene.2010.08.138,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SrTiO3,13.4,𝜇mol.g-1.h-1,3.22,eV,400,nm,30.4,nm,300.0,W,12.2,m2.g-1,0.9,g,false,-,photoreform,Water / DEA,(85 : 15 v/v),HN(CH2CH2OH)2,True,HN(CH2CH2OH)2,Sol-gel,650.0,°C,4.0,h,https://doi.org/10.1016/j.ijhydene.2010.08.138,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PtSrTiO3,67.0,𝜇mol.g-1.h-1,3.12,eV,400,nm,28.3,nm,300.0,W,18.8,m2.g-1,0.9,g,Pt,H2PtCl6·6H2O,photoreform,Water / DEA,(85 : 15 v/v),HN(CH2CH2OH)2,True,HN(CH2CH2OH)2,Sol-gel,650.0,°C,4.0,h,https://doi.org/10.1016/j.ijhydene.2010.08.138,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y2Ti2O5S2,4384.6,𝜇mol.g-1.h-1,1.9,eV,420,nm,1875.0,nm,300.0,W,4.0,m2.g-1,0.05,g,false,-,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,1000.0,°C,10.0,h,https://doi.org/10.1002/advs.202412326,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RhY2Ti2O5S2,4384.6,𝜇mol.g-1.h-1,1.9,eV,420,nm,1875.0,nm,300.0,W,4.0,m2.g-1,0.05,g,Rh,RhCl3,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,1000.0,°C,10.0,h,https://doi.org/10.1002/advs.202412326,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NaTaO3,30000.0,𝜇mol.g-1.h-1,4.05,eV,400,nm,212.0,nm,150.0,W,1.9,m2.g-1,0.2,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,900.0,°C,12.0,h,http://dx.doi.org/10.1016/j.ijhydene.2013.12.182,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y0.02Na0.08TaO3,96000.0,𝜇mol.g-1.h-1,4.08,eV,400,nm,165.0,nm,150.0,W,4.4,m2.g-1,0.2,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,900.0,°C,12.0,h,http://dx.doi.org/10.1016/j.ijhydene.2013.12.182,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La0.02Na0.08TaO3,42000.0,𝜇mol.g-1.h-1,4.07,eV,400,nm,181.0,nm,150.0,W,2.4,m2.g-1,0.2,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,900.0,°C,12.0,h,http://dx.doi.org/10.1016/j.ijhydene.2013.12.182,0.0,0.0,3.0,0.02,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yb0.02Na0.08TaO3,66000.0,𝜇mol.g-1.h-1,4.09,eV,400,nm,199.0,nm,150.0,W,2.4,m2.g-1,0.2,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,900.0,°C,12.0,h,http://dx.doi.org/10.1016/j.ijhydene.2013.12.182,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Ce0.02Na0.08TaO3,6000.0,𝜇mol.g-1.h-1,4.04,eV,400,nm,92.0,nm,150.0,W,4.7,m2.g-1,0.2,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(9 : 1 v/v),CH3OH,True,CH3OH,solid-state reaction,900.0,°C,12.0,h,http://dx.doi.org/10.1016/j.ijhydene.2013.12.182,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
BaBi5Ti3O14Cl,20.0,𝜇mol.g-1.h-1,2.52,eV,500,nm,2500.0,nm,300.0,W,1.8,m2.g-1,0.1,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(8 : 2 v/v),CH3OH,True,CH3OH,solid-state reaction,900.0,°C,20.0,h,https://doi.org/10.1039/D0TA12550D,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ba2Bi5Ti4O17Cl,40.0,𝜇mol.g-1.h-1,2.6,eV,500,nm,1000.0,nm,300.0,W,3.6,m2.g-1,0.1,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(8 : 2 v/v),CH3OH,True,CH3OH,solid-state reaction,900.0,°C,20.0,h,https://doi.org/10.1039/D0TA12550D,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ba3Bi5Ti5O20Cl,90.0,𝜇mol.g-1.h-1,2.61,eV,500,nm,1500.0,nm,300.0,W,1.9,m2.g-1,0.1,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(8 : 2 v/v),CH3OH,True,CH3OH,solid-state reaction,900.0,°C,20.0,h,https://doi.org/10.1039/D0TA12550D,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CaTiO3,600.0,𝜇mol.g-1.h-1,3.44,eV,400,nm,300.0,nm,300.0,W,123.8,m2.g-1,0.02,g,false,-,photoreform,Water / methanol,(5 : 5 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,600.0,°C,4.0,h,https://doi.org/10.1002/adfm.202112831,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CxNyOzCaTiO3,6500.0,𝜇mol.g-1.h-1,3.44,eV,400,nm,300.0,nm,300.0,W,123.8,m2.g-1,0.02,g,C,Carbon dots,photoreform,Water / methanol,(5 : 5 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,600.0,°C,4.0,h,https://doi.org/10.1002/adfm.202112831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AuCaTiO3,20500.0,𝜇mol.g-1.h-1,3.44,eV,400,nm,300.0,nm,300.0,W,123.8,m2.g-1,0.02,g,Au,Au nanoparticles,photoreform,Water / methanol,(5 : 5 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,600.0,°C,4.0,h,https://doi.org/10.1002/adfm.202112831,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PtCaTiO3,10000.0,𝜇mol.g-1.h-1,3.44,eV,400,nm,300.0,nm,300.0,W,123.8,m2.g-1,0.02,g,Pt,Pt nanoparticles,photoreform,Water / methanol,(5 : 5 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,600.0,°C,4.0,h,https://doi.org/10.1002/adfm.202112831,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaNiO3,709.0,𝜇mol.g-1.h-1,2.54,eV,420,nm,200.0,nm,300.0,W,1.5,m2.g-1,0.02,g,false,-,photoreform,Water / TEOA,(9 : 1 v/v),C6H15NO3,True,C6H15NO3,Sol-high calcination method,750.0,°C,5.0,h,https://doi.org/10.1007/s11581-019-03210-2,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoS2LaNiO3,2355.0,𝜇mol.g-1.h-1,2.08,eV,420,nm,160.0,nm,300.0,W,10.97,m2.g-1,0.02,g,MoS2,(NH4)6Mo7O24·4(H2O),photoreform,Water / TEOA,(9 : 1 v/v),C6H15NO3,True,C6H15NO3,Sol-high calcination method,750.0,°C,5.0,h,https://doi.org/10.1007/s11581-019-03210-2,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNbO3,1242.0,𝜇mol.g-1.h-1,3.24,eV,300,nm,300.0,nm,250.0,W,3.9,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(3: 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,160.0,°C,12.0,h,https://doi.org/10.1016/j.ijhydene.2013.01.028,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNbO3,677.0,𝜇mol.g-1.h-1,3.25,eV,300,nm,2000.0,nm,250.0,W,4.8,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(3: 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,180.0,°C,48.0,h,https://doi.org/10.1016/j.ijhydene.2013.01.028,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNbO3,10.0,𝜇mol.g-1.h-1,3.16,eV,300,nm,10000.0,nm,250.0,W,0.5,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(3: 1 v/v),CH3OH,True,CH3OH,hydrothermal synthesis,80.0,°C,12.0,h,https://doi.org/10.1016/j.ijhydene.2013.01.028,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCa2Ta3O10,0.0,𝜇mol.g-1.h-1,3.44,eV,400,nm,1000.0,nm,,W,33.6,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4: 1 v/v),CH3OH,True,CH3OH,solid-state reaction,1200.0,°C,12.0,h,https://doi.org/10.1039/C8CY00930A,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNKCa2Ta3O10,216.0,𝜇mol.g-1.h-1,2.68,eV,400,nm,1000.0,nm,,W,20.69,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / methanol,(4: 1 v/v),CH3OH,True,CH3OH,solid-state reaction,1200.0,°C,12.0,h,https://doi.org/10.1039/C8CY00930A,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaBi2Ta2O9,0.62,𝜇mol.g-1.h-1,3.09,eV,400,nm,1500.0,nm,300.0,W,,m2.g-1,0.05,g,Pt,H2PtCl6·6H2O,photoreform,Water / TEOA,(9 : 1 v/v),C6H15NO3,True,C6H15NO3,Molten salt method,900.0,°C,3.0,h,https://doi.org/10.1016/j.apsusc.2023.158596,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaNi0.9Cu0.1O3,574.0,𝜇mol.g-1.h-1,3.6,eV,400,nm,,nm,125.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citric-acid assisted co-precipitation,,°C,,h,https://doi.org/10.1016/j.ijhydene.2010.08.140,0.0,0.0,3.0,1.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaNi0.9Cu0.1O3,574.0,𝜇mol.g-1.h-1,2.69,eV,400,nm,,nm,125.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citric-acid assisted co-precipitation,300.0,°C,2.0,h,https://doi.org/10.1016/j.ijhydene.2010.08.140,0.0,0.0,3.0,1.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaNi0.6Cu0.4O3,1180.0,𝜇mol.g-1.h-1,2.51,eV,400,nm,,nm,125.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citric-acid assisted co-precipitation,200.0,°C,2.0,h,https://doi.org/10.1016/j.ijhydene.2010.08.140,0.0,0.0,3.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaNi0.6Cu0.4O3,1180.0,𝜇mol.g-1.h-1,2.54,eV,400,nm,,nm,125.0,W,,m2.g-1,0.1,g,false,-,photoreform,Water / formaldehyde,(7 : 1 v/v),HCHO,True,HCHO,Citric-acid assisted co-precipitation,250.0,°C,2.0,h,https://doi.org/10.1016/j.ijhydene.2010.08.140,0.0,0.0,3.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
